mfh_id,official_name,normalized_name,alias_names,alias_pinyin,source_batch,source_year,announcement_no,restriction_note,source_url,status,search_term,herb_id,herb_link,herb_pinyin_name,herb_chinese_name,herb_english_name,herb_latin_name
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003310,/Detail/?v=HERB003310&label=Herb,LI FEI MU JIANG ZI,NA,Leefe Litse,Litsea leefeana
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003316,/Detail/?v=HERB003316&label=Herb,LI JIANG HUANG QIN,丽江黄芩,Likiang Skullcap,Scutellaria likiangensis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003317,/Detail/?v=HERB003317&label=Herb,LI JIANG MA HUANG,丽江麻黄,Likiang Ephedra,Ephedra likiangensis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003318,/Detail/?v=HERB003318&label=Herb,LI JIANG QIAN HU,丽江前胡,Likiang Hogfennel,Peucedanum govanianum var. bicolo
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003319,/Detail/?v=HERB003319&label=Herb,LI JIANG WU TOU,丽江乌头,Likiang Monkshood,Aconitum forrestii [Syn. Aconitum likiangense ]
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003356,/Detail/?v=HERB003356&label=Herb,LIAN JIANG,NA,Chinese Galangal,Alpinia chinensis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003723,/Detail/?v=HERB003723&label=Herb,MAN JIANG HONG,满江红,Imbricate Mosquito Fern,Azolla imbricata [Syn. Salvinia imbricata]
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB003866,/Detail/?v=HERB003866&label=Herb,MEI LI XIN MU JIANG ZI,美丽新木姜子,Beautiful Newlitse,Neolitsea pulchella
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004159,/Detail/?v=HERB004159&label=Herb,NI ZHAO MU JIANG ZI,泥沼木姜子,Sloughy Litse,Litsea turfosa
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004164,/Detail/?v=HERB004164&label=Herb,NIAN XING GUO SHI SUAN JIANG,粘性果实酸姜,NA,Physalis ixocarpa
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004234,/Detail/?v=HERB004234&label=Herb,NU JIANG SHAN CHA,怒江山茶,Salwin Camellia,Camellia saluenensis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004322,/Detail/?v=HERB004322&label=Herb,PAO JIANG,炮姜,Prepared Ginger,Rhizoma Zingiberis Praeparata
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004362,/Detail/?v=HERB004362&label=Herb,PIAN JIANG HUANG,片姜黄,Wenyujin Concise Rhizome,Rhizoma Wenyujin Concisum
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004514,/Detail/?v=HERB004514&label=Herb,QIN ZHUANG AO CHUN JIANG,NA,Lyrate Bo esenbergia,Boesenbergia pandurata
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004542,/Detail/?v=HERB004542&label=Herb,QING XIANG MU JIANG ZI,清香木姜子,Fourflower Litse,Litsea euosma
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004819,/Detail/?v=HERB004819&label=Herb,SAN YING JIAN GUA LOU,三硬件瓜蒌,Tri-hard-tip Snakegourd,Trichosanthes tricuspidata
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004919,/Detail/?v=HERB004919&label=Herb,SHAN SHAN JIANG,山山姜,Flabellate Galangal,Alpinia flabellata
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB004953,/Detail/?v=HERB004953&label=Herb,SHAN ZUO JIANG CAO,NA,Wood-sorrel,Oxalis acetosella
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005017,/Detail/?v=HERB005017&label=Herb,SHENG JIANG,生姜,Fresh Ginger,Rhizoma Zingiberis Recens
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005018,/Detail/?v=HERB005018&label=Herb,SHENG JIANG ZHI,生姜汁,NA,NA
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005310,/Detail/?v=HERB005310&label=Herb,SUAN JIANG,酸浆,Japanese-lantern,Physalis alkekengi
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005328,/Detail/?v=HERB005328&label=Herb,SUI ZHUANG BI QIAO JIANG,穗状闭鞘姜,Cana do brejo (in Brazil),Costus spicatus
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005572,/Detail/?v=HERB005572&label=Herb,TU LIANG JIANG,土良姜,Spiked Gingerlily,Hedychium spicatum
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005643,/Detail/?v=HERB005643&label=Herb,WANG JIANG,王浆,Royal jelly,Lac Regis Apis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005644,/Detail/?v=HERB005644&label=Herb,WANG JIANG NAN,望江南,Coffee Senna,Cassia occidentalis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005645,/Detail/?v=HERB005645&label=Herb,WANG JIANG NAN ZI,望江南子,Coffee Senna Seed,Cassia occidentalis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB005793,/Detail/?v=HERB005793&label=Herb,XI BING MU JIANG ZI,木酱紫,Slenderstalk Litse,Litsea gracilipes
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006207,/Detail/?v=HERB006207&label=Herb,XIN JIANG BEI MU,新疆贝母,Sinkiang Fritillary,Fritillaria walujewii
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006208,/Detail/?v=HERB006208&label=Herb,XIN JIANG DANG SHEN,新疆党参,Clematis Asiabell,Codonopsis clematidea
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006209,/Detail/?v=HERB006209&label=Herb,XIN JIANG GAO BEN,新疆藁本,Vaginate Hemlockparsley,Conioselinum vaginatum
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006210,/Detail/?v=HERB006210&label=Herb,XIN JIANG LAN CI TOU,新疆蓝刺头,Sinkiang Globethistle,Echinops ritro
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006211,/Detail/?v=HERB006211&label=Herb,XIN JIANG YANG,新疆杨,Sinkiang Poplar,Populus alba var. pyramdalis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006212,/Detail/?v=HERB006212&label=Herb,XIN JIANG YI ZHI HAO,新疆一支蒿,Rock Wormwood,Artemisia rupestris
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006467,/Detail/?v=HERB006467&label=Herb,YE JIANG,野姜,CassumunaGinger,Zingiber cassumunar
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006555,/Detail/?v=HERB006555&label=Herb,YI YE BAI JIANG,异叶败酱,Diversifolious Patrinia Equivalent plant: Patrinia,Patrinia heterophylla
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006758,/Detail/?v=HERB006758&label=Herb,YUAN BAN JIANG HUA,圆瓣姜花,Forrest Gingerlily,Hedychium forrestii
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006804,/Detail/?v=HERB006804&label=Herb,YUE GUI SHU YE MU JIANG ZI,月桂树叶木姜子,Laurelleaf Litse,Litsea laurifolia
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB006954,/Detail/?v=HERB006954&label=Herb,ZHE JIANG ZHANG YA CAI,浙江獐牙菜,Zhejiang Swertia,Swertia hickinii
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB007000,/Detail/?v=HERB007000&label=Herb,ZHI JIANG CAN,制僵蚕,Prepared Stiff Silkworm,Bombyx Batryticatus Preparata
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB007087,/Detail/?v=HERB007087&label=Herb,ZHOU SHAN XIN MU JIANG ZI,舟山新木姜子,Sericeous Newlitse,Neolitsea sericea
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB007124,/Detail/?v=HERB007124&label=Herb,ZHU SUI SHAN JIANG,柱穗山姜,Pinnan Galangal,Alpinia pinnanensis
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JIANG,HERB007263,/Detail/?v=HERB007263&label=Herb,ZUO JIANG CAO,酢浆草,Creeping Oxalis,Oxalis corniculata [Syn. Oxalis repens]
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHENG JIANG,HERB005017,/Detail/?v=HERB005017&label=Herb,SHENG JIANG,生姜,Fresh Ginger,Rhizoma Zingiberis Recens
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHENG JIANG,HERB005018,/Detail/?v=HERB005018&label=Herb,SHENG JIANG ZHI,生姜汁,NA,NA
MFH0043,姜（生姜、干姜）,姜,姜;生姜;干姜,JIANG;SHENG JIANG;GAN JIANG,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,GAN JIANG,HERB001787,/Detail/?v=HERB001787&label=Herb,GAN JIANG,干姜,Dried Ginger,Rhizoma Zingiberis
MFH0044,枳椇子,枳椇子,枳椇子,ZHI JU ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI JU ZI,HERB007002,/Detail/?v=HERB007002&label=Herb,ZHI JU ZI,枳椇子,Hoveniae Dulcis Semen,NA
MFH0045,枸杞子,枸杞子,枸杞子,GOU QI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,GOU QI ZI,HERB001915,/Detail/?v=HERB001915&label=Herb,GOU QI ZI,枸杞子,fruit of Chinese Wolfberry,Fructus Lycii
MFH0045,枸杞子,枸杞子,枸杞子,GOU QI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,GOU QI ZI,HERB004184,/Detail/?v=HERB004184&label=Herb,NING XIA GOU QI ZI,宁夏枸杞子,Barbary Wolfberry Fruit,Lycium barbarum
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB000816,/Detail/?v=HERB000816&label=Herb,CHONG BAN ZHI ZI,重瓣栀子,Fructus Gardeniae,NA
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB001422,/Detail/?v=HERB001422&label=Herb,DUAN GENG HU ZHI ZI,短梗胡枝子,Shortstalk Bushclover,Lespedeza cyrtobotrya
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB002408,/Detail/?v=HERB002408&label=Herb,HU ZHI ZI,胡枝子,Shrub Lespedeza,Lespedeza bicolor
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB002871,/Detail/?v=HERB002871&label=Herb,JIAO ZHI ZI,焦栀子,Gummy Gardenia,Gardenia gummifera
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB005351,/Detail/?v=HERB005351&label=Herb,TAI GUO ZHI ZI,泰国栀子,Thailand Gardenia,Gardenia thailandica
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB005538,/Detail/?v=HERB005538&label=Herb,TONG XING LIE PIAN HU ZHI ZI,NA,Homoloba Lespedeza,Lespedeza homoloba
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB006752,/Detail/?v=HERB006752&label=Herb,YU ZHI ZI,预知子,Akebia Fruit,Fructus Akebiae
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB007046,/Detail/?v=HERB007046&label=Herb,ZHI ZI,栀子,fruit of Cape Jasmine,Fructus Gardeniae
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB007047,/Detail/?v=HERB007047&label=Herb,ZHI ZI HUA,栀子花,Flos Gardeniae var.,NA
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB007048,/Detail/?v=HERB007048&label=Herb,ZHI ZI HUA GEN,栀子花根,Gardenia jasminoides Ellis,NA
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB007049,/Detail/?v=HERB007049&label=Herb,ZHI ZI WAN,炙紫菀,Prepared root of tatarian aster,radix asteris Praeparata
MFH0046,栀子,栀子,栀子,ZHI ZI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZHI ZI,HERB007050,/Detail/?v=HERB007050&label=Herb,ZHI ZI YE,栀子叶,Cape Jasmine Leaf,Gardenia jasminoides [Syn. Gardenia florida ]
MFH0047,砂仁,砂仁,砂仁,SHA REN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHA REN,HERB001519,/Detail/?v=HERB001519&label=Herb,DUO NI FEI SHA REN,NA,NA,Aframomum daniellin
MFH0047,砂仁,砂仁,砂仁,SHA REN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHA REN,HERB002105,/Detail/?v=HERB002105&label=Herb,HAI NAN SHA REN,海南砂仁,HainanAmonum,Amomum longiligulare
MFH0047,砂仁,砂仁,砂仁,SHA REN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHA REN,HERB004853,/Detail/?v=HERB004853&label=Herb,SHA REN,砂仁,Villous Amomum Fruit,Fructus Amomi
MFH0047,砂仁,砂仁,砂仁,SHA REN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHA REN,HERB004854,/Detail/?v=HERB004854&label=Herb,SHA REN KE,NA,NA,NA
MFH0047,砂仁,砂仁,砂仁,SHA REN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHA REN,HERB005337,/Detail/?v=HERB005337&label=Herb,SUO SHA REN,缩砂仁,Villous Amomum Fruit,Fructus Amomi
MFH0047,砂仁,砂仁,砂仁,SHA REN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,SHA REN,HERB005579,/Detail/?v=HERB005579&label=Herb,TU SHA REN,土砂仁,Japanese Galangal,Alpinia japonica
MFH0048,胖大海,胖大海,胖大海,PANG DA HAI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,PANG DA HAI,HERB004316,/Detail/?v=HERB004316&label=Herb,PANG DA HAI,胖大海,Boat-fruited Sterculia Seed,Semen Sterculiae Lychnophorae
MFH0048,胖大海,胖大海,胖大海,PANG DA HAI,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,PANG DA HAI,HERB004317,/Detail/?v=HERB004317&label=Herb,PANG DA HAI,胖大海,NA,Sterculia lychnophora
MFH0049,茯苓,茯苓,茯苓,FU LING,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,FU LING,HERB000181,/Detail/?v=HERB000181&label=Herb,BAI FU LING,白茯苓,white Indian Bread,Poriae Alba
MFH0049,茯苓,茯苓,茯苓,FU LING,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,FU LING,HERB000794,/Detail/?v=HERB000794&label=Herb,CHI FU LING,赤茯苓,Rubra Poria,NA
MFH0049,茯苓,茯苓,茯苓,FU LING,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,FU LING,HERB001749,/Detail/?v=HERB001749&label=Herb,FU LING,茯苓,Indian Bread,Poria
MFH0049,茯苓,茯苓,茯苓,FU LING,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,FU LING,HERB001750,/Detail/?v=HERB001750&label=Herb,FU LING PI,茯苓皮,Indian Bread peel,Exodermis Poria
